"","created_month","id_village_grp","created_year","inreminders","old_sys_bug","reminder_system_type","elig_meas_rem","trmeasles_rem","trmeasles_sub","injpal_data","id_district","id_phc","id_sc","district","final_phc","has_hra","final_sc","final_village_name","village_population","inctreat","inctreat_arm","trtreat_arm_server_first","trtreat_arm_server_second","commtreat_arm","vil_added_later","vil_phc_surv","baseline","endline","samp_endl","serveronly","missingfromserver","vil_other","missing_commtreat","num_main_ever","BCG_ever","Penta1_ever","Penta2_ever","Penta3_ever","Measles1_ever","fully_immunized","reminder_control_first","reminder_control_second","trfrac33_first","trfrac33_second","trfrac66_first","trfrac66_second","trfrac100_second","communication_control","random","gossip","trusted","trustgossip","seedsrisk","anyseed","incentive_control","highslope","highflat","lowslope","lowflat","flat","slope","nchildren","nchildren_m5","nchildren_9mo","nchildren_9mo_m5","nkidsvillage","nkidsvillage_9mo","nkidsvillage_m5","nkidsvillage_9mo_m5","shot_BCG","shot_Penta1","shot_Measles1","shot_Penta3","shot_Penta2","hist_BCG","hist_NR_BCG","hist_Penta1","hist_NR_Penta1","hist_Penta2","hist_NR_Penta2","hist_Penta3","hist_NR_Penta3","hist_Measles1","hist_NR_Measles1","num_main_any","num_main_shots","num_shots_hist","first_implementation","SMSblast","fixed_cost","variable_cost","total_cost","shots_per_dollar"
"28275",2,"7_24_04_V01N_0",2018,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,11,3,2,2,2,2,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,2,2,73,49,72,48,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,35,9,2,0,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28276",3,"7_24_04_V01N_0",2018,0,0,"Old System",1,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,10,2,1,3,2,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,13,13,5,5,73,49,72,48,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,37,7,0,0,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28277",3,"7_24_04_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,16,6,6,4,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,6,6,6,6,47,23,47,23,0,2,0,0,4,6,6,4,4,0,0,0,0,0,0,52,6,10,1,1,3.56,0,3.56,0
"28278",4,"7_24_04_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,10,4,3,0,3,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,7,7,47,23,47,23,1,3,0,3,0,3,3,0,0,0,0,0,0,0,0,31,7,3,1,1,3.56,0,3.56,0
"28279",5,"7_24_04_V02N_0",2017,0,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,18,5,5,4,2,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,7,7,47,23,47,23,1,2,2,0,2,4,4,3,3,2,2,2,2,0,0,60,7,11,1,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28280",6,"7_24_04_V02N_0",2017,0,0,"Old System",0,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,11,1,1,5,3,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,7,7,47,23,47,23,0,0,1,2,4,1,1,1,1,1,1,1,1,0,0,35,7,4,1,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28281",7,"7_24_04_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,10,5,3,0,1,1,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,6,6,47,23,47,23,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,33,9,1,1,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28282",8,"7_24_04_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,12,4,3,3,2,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,8,8,47,23,47,23,2,3,0,2,3,2,2,0,0,0,0,0,0,0,0,41,10,2,1,1,3.56,0,3.56,0
"28283",9,"7_24_04_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,8,1,2,0,2,3,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,5,5,47,23,47,23,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,21,8,0,1,1,3.56,71.113792997543,74.673792997543,0.0401747370740724
"28284",10,"7_24_04_V02N_0",2017,0,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,14,6,3,3,1,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,13,13,3,3,47,23,47,23,5,3,1,1,3,1,1,0,0,0,0,0,0,0,0,45,13,1,1,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28285",11,"7_24_04_V02N_0",2017,0,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,10,0,1,3,2,4,3,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,10,10,5,5,47,23,47,23,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,29,10,0,0,1,3.56,94.8183906633907,98.3783906633907,0.040659335582001
"28286",12,"7_24_04_V02N_0",2017,1,0," New System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,14,3,4,2,4,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,13,13,4,4,47,23,47,23,2,4,1,4,2,1,1,0,0,0,0,0,0,0,0,49,13,1,0,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28287",1,"7_24_04_V02N_0",2018,1,0,"Old System",0,0,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,8,2,2,2,2,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,1,1,47,23,47,23,1,2,0,2,2,1,1,0,0,0,0,0,0,0,0,28,7,1,0,1,3.56,0,3.56,0
"28288",2,"7_24_04_V02N_0",2018,1,0," New System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,11,2,2,4,2,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,2,2,47,23,47,23,0,1,1,2,4,2,2,1,1,0,0,0,0,0,0,40,8,3,0,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28289",3,"7_24_04_V02N_0",2018,1,0,"Old System",0,0,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Asadpur",950,1,3,2,2,0,0,1,0,0,0,0,0,0,1,12,4,1,2,2,3,3,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,11,11,3,3,47,23,47,23,4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,37,12,0,0,1,3.56,71.113792997543,74.673792997543,0.0401747370740724
"28290",3,"7_24_04_V03N_0",2017,0,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,23,7,5,5,4,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,7,7,19,16,19,16,2,0,2,2,1,5,5,5,5,4,4,2,2,0,0,67,7,16,1,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28291",4,"7_24_04_V03N_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,5,1,1,1,2,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,19,16,19,16,0,0,0,2,0,1,1,1,1,1,1,0,0,0,0,15,2,3,1,1,3.56,0,3.56,0
"28292",5,"7_24_04_V03N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,10,2,2,2,2,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,19,16,19,16,0,0,2,0,0,2,2,2,2,2,2,2,2,0,0,30,2,8,1,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28293",6,"7_24_04_V03N_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,17,3,3,3,5,3,3,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,5,5,19,16,19,16,0,0,3,2,0,3,3,3,3,3,3,3,3,0,0,56,5,12,1,1,3.56,71.113792997543,74.673792997543,0.0401747370740724
"28294",7,"7_24_04_V03N_0",2017,0,NA,"Old System",NA,NA,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,5,1,1,1,1,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,19,16,19,16,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,16,1,4,1,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28295",8,"7_24_04_V03N_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,6,1,1,1,1,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,19,16,19,16,0,0,2,0,0,1,1,1,1,1,1,1,1,0,0,18,2,4,1,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28296",9,"7_24_04_V03N_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,8,2,1,1,1,3,3,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,3,3,19,16,19,16,1,0,3,0,0,1,1,1,1,1,1,1,1,0,0,21,4,4,1,1,3.56,71.113792997543,74.673792997543,0.0401747370740724
"28297",10,"7_24_04_V03N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,19,16,19,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,1,3.56,0,3.56,0
"28298",11,"7_24_04_V03N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,19,16,19,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,3.56,0,3.56,0
"28299",12,"7_24_04_V03N_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,4,0,0,1,1,2,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,2,2,19,16,19,16,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,11,4,0,0,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28300",1,"7_24_04_V03N_0",2018,0,NA,"Old System",NA,NA,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,2,19,16,19,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,3.56,0,3.56,0
"28301",2,"7_24_04_V03N_0",2018,1,0," New System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,19,16,19,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,1,1,0,1,3.56,0,3.56,0
"28302",3,"7_24_04_V03N_0",2018,0,NA,"Old System",NA,NA,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Garhi Bakhtawarpur",2300,1,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,3,19,16,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,3.56,0,3.56,0
"28303",3,"7_24_04_V04N_0",2017,1,0,"Old System",0,NA,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,6,2,2,1,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,37,28,36,27,0,1,0,1,0,2,2,1,1,1,1,0,0,0,0,19,2,4,1,1,3.56,0,3.56,0
"28304",4,"7_24_04_V04N_0",2017,0,0,"Old System",0,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,18,6,5,4,2,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,7,7,37,28,36,27,1,2,1,1,2,5,5,3,3,2,2,1,1,0,0,56,7,11,1,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28305",5,"7_24_04_V04N_0",2017,1,0,"Old System",0,0,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,37,8,9,8,5,4,4,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,12,12,12,12,37,28,36,27,1,4,4,1,4,8,8,6,6,5,5,4,4,0,0,118,14,23,1,1,3.56,94.8183906633907,98.3783906633907,0.040659335582001
"28306",6,"7_24_04_V04N_0",2017,0,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,13,5,1,3,4,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,11,11,11,11,37,28,36,27,4,1,0,4,3,2,2,1,1,0,0,0,0,0,0,51,12,3,1,1,3.56,0,3.56,0
"28307",7,"7_24_04_V04N_0",2017,1,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,6,1,1,1,2,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,37,28,36,27,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,20,2,4,1,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28308",8,"7_24_04_V04N_0",2017,0,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,9,1,5,0,1,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,8,8,37,28,36,27,0,5,2,1,0,1,1,0,0,0,0,0,0,0,0,31,8,1,1,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28309",9,"7_24_04_V04N_0",2017,0,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,16,2,2,7,3,2,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,9,8,9,8,37,28,36,27,0,0,1,2,5,2,2,2,2,2,2,1,1,1,1,50,8,8,1,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28310",10,"7_24_04_V04N_0",2017,0,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,19,4,4,2,4,4,4,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,8,8,37,28,36,27,0,2,4,3,0,4,4,2,2,2,2,2,2,0,0,53,9,10,1,1,3.56,94.8183906633907,98.3783906633907,0.040659335582001
"28311",11,"7_24_04_V04N_0",2017,0,0,"Old System",0,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,6,1,1,1,2,1,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,3,3,37,28,36,27,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,20,5,1,0,1,3.56,23.7045976658477,27.2645976658477,0.0366775997304602
"28312",12,"7_24_04_V04N_0",2017,0,0,"Old System",1,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,11,3,3,1,1,3,3,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,4,4,37,28,36,27,2,3,3,1,1,1,1,0,0,0,0,0,0,0,0,34,10,1,0,1,3.56,71.113792997543,74.673792997543,0.0401747370740724
"28313",1,"7_24_04_V04N_0",2018,0,0,"Old System",1,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,7,1,0,3,1,2,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,2,2,37,28,36,27,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,20,7,0,0,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28314",2,"7_24_04_V04N_0",2018,0,0,"Old System",1,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,8,3,2,0,3,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,0,0,37,28,36,27,2,2,0,3,0,1,1,0,0,0,0,0,0,0,0,29,7,1,0,1,3.56,0,3.56,0
"28315",3,"7_24_04_V04N_0",2018,1,0," New System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Machhaula",910,1,3,2,2,0,0,1,0,0,0,0,0,0,1,5,0,1,2,0,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,6,6,3,3,37,28,36,27,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,18,5,0,0,1,3.56,47.4091953316953,50.9691953316953,0.03923938737868
"28316",4,"7_24_04_V05Y_0",2017,1,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,42,14,13,8,4,2,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,14,14,14,14,70,50,68,48,3,5,2,2,4,12,12,8,8,4,4,2,2,0,0,119,16,26,1,1,3.66,47.4091953316953,51.0691953316953,0.0391625516519296
"28317",5,"7_24_04_V05Y_0",2017,1,0,"Old System",0,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,25,4,6,6,6,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,11,11,11,11,70,50,68,48,0,2,3,3,3,4,4,4,4,3,3,3,3,0,0,81,11,14,1,1,3.66,71.113792997543,74.773792997543,0.0401210087082058
"28318",6,"7_24_04_V05Y_0",2017,1,0,"Old System",1,0,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,28,9,5,6,6,2,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,15,15,15,15,70,50,68,48,4,2,2,4,3,5,5,3,3,3,3,2,2,0,0,92,15,13,1,1,3.66,47.4091953316953,51.0691953316953,0.0391625516519296
"28319",7,"7_24_04_V05Y_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,16,4,4,4,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,9,9,9,9,70,50,68,48,2,3,0,2,2,2,2,1,1,1,1,0,0,0,0,45,9,4,1,1,3.66,0,3.66,0
"28320",8,"7_24_04_V05Y_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,32,6,7,8,7,4,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,13,11,13,11,70,50,68,48,0,2,2,3,4,6,6,5,5,4,4,4,4,2,2,108,11,21,1,1,3.66,47.4091953316953,51.0691953316953,0.0391625516519296
"28321",9,"7_24_04_V05Y_0",2017,1,0,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,34,6,7,6,9,6,6,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,13,13,13,13,70,50,68,48,0,2,6,3,1,6,6,5,5,5,5,5,5,0,0,101,12,21,1,1,3.66,142.227585995086,145.887585995086,0.0411275569410142
"28322",10,"7_24_04_V05Y_0",2017,1,1,"Old System",1,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3,3,1,1,70,50,68,48,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,12,3,1,1,1,3.66,0,3.66,0
"28323",11,"7_24_04_V05Y_0",2017,1,0,"Old System",0,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,30,7,8,5,4,6,5,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,14,14,9,9,70,50,68,48,0,5,6,1,2,7,7,3,3,3,3,3,3,0,0,90,14,16,0,1,3.66,142.227585995086,145.887585995086,0.0411275569410142
"28324",12,"7_24_04_V05Y_0",2017,1,0,"Old System",0,1,1,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,18,6,3,3,3,3,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,18,18,9,9,70,50,68,48,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,67,15,3,0,1,3.66,71.113792997543,74.773792997543,0.0401210087082058
"28325",1,"7_24_04_V05Y_0",2018,0,0,"Old System",1,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,19,3,4,5,4,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,13,13,4,4,70,50,68,48,0,2,2,4,4,3,3,2,2,1,1,0,0,0,0,60,12,6,0,1,3.66,47.4091953316953,51.0691953316953,0.0391625516519296
"28326",2,"7_24_04_V05Y_0",2018,0,0,"Old System",1,1,0,TRUE,7,"7_24","7_24_04","Sonipat","Murthal",1,"Mehndipur","Mehndipur",2630,1,3,2,2,4,0,1,1,1,0,0,0,0,0,23,5,6,4,5,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,15,15,5,5,70,50,68,48,1,3,3,4,2,4,4,3,3,2,2,1,1,0,0,80,13,10,0,1,3.66,71.113792997543,74.773792997543,0.0401210087082058
